"id","name","slug","abbrev","level","parent"
2629,Grayson County,grayson-county,,l,109
2630,Gregg County,gregg-county,,l,109
2631,Grimes County,grimes-county,,l,109
2632,Guadalupe County,guadalupe-county,,l,109
2633,Hale County,hale-county,,l,109
2634,Hall County,hall-county,,l,109
2635,Hamilton County,hamilton-county,,l,109
2636,Hansford County,hansford-county,,l,109
2637,Hardeman County,hardeman-county,,l,109
2638,Hardin County,hardin-county,,l,109
2639,Harrison County,harrison-county,,l,109
2640,Hartley County,hartley-county,,l,109
2641,Haskell County,haskell-county,,l,109
2642,Hemphill County,hemphill-county,,l,109
2643,Henderson County,henderson-county,,l,109
2644,Hidalgo County,hidalgo-county,,l,109
2645,Hill County,hill-county,,l,109
2646,Hockley County,hockley-county,,l,109
2647,Hood County,hood-county,,l,109
2648,Hopkins County,hopkins-county,,l,109
2649,Houston County,houston-county,,l,109
2650,Howard County,howard-county,,l,109
2651,Hudspeth County,hudspeth-county,,l,109
2652,Hunt County,hunt-county,,l,109
2653,Hutchinson County,hutchinson-county,,l,109
2654,Irion County,irion-county,,l,109
2655,Jack County,jack-county,,l,109
2656,Jackson County,jackson-county,,l,109
2657,Jasper County,jasper-county,,l,109
2658,Jeff Davis County,jeff-davis-county,,l,109
2659,Jefferson County,jefferson-county,,l,109
2660,Jim Hogg County,jim-hogg-county,,l,109
2661,Jim Wells County,jim-wells-county,,l,109
2662,Johnson County,johnson-county,,l,109
2663,Jones County,jones-county,,l,109
2664,Karnes County,karnes-county,,l,109
2665,Kaufman County,kaufman-county,,l,109
2666,Kendall County,kendall-county,,l,109
2667,Kenedy County,kenedy-county,,l,109
2668,Kent County,kent-county,,l,109
2669,Kerr County,kerr-county,,l,109
2670,Kimble County,kimble-county,,l,109
2671,King County,king-county,,l,109
2672,Kinney County,kinney-county,,l,109
2673,Kleberg County,kleberg-county,,l,109
2674,Knox County,knox-county,,l,109
2675,La Salle County,la-salle-county,,l,109
2676,Lamar County,lamar-county,,l,109
2677,Lamb County,lamb-county,,l,109
2678,Lampasas County,lampasas-county,,l,109
2679,Lavaca County,lavaca-county,,l,109
2680,Lee County,lee-county,,l,109
2681,Leon County,leon-county,,l,109
2682,Liberty County,liberty-county,,l,109
2683,Limestone County,limestone-county,,l,109
2684,Lipscomb County,lipscomb-county,,l,109
2685,Live Oak County,live-oak-county,,l,109
2686,Llano County,llano-county,,l,109
2687,Loving County,loving-county,,l,109
2688,Lubbock County,lubbock-county,,l,109
2689,Lynn County,lynn-county,,l,109
2690,Madison County,madison-county,,l,109
2691,Marion County,marion-county,,l,109
2692,Martin County,martin-county,,l,109
2693,Mason County,mason-county,,l,109
2694,Matagorda County,matagorda-county,,l,109
2695,Maverick County,maverick-county,,l,109
2696,McCulloch County,mcculloch-county,,l,109
2697,McLennan County,mclennan-county,,l,109
2698,McMullen County,mcmullen-county,,l,109
2699,Medina County,medina-county,,l,109
2700,Menard County,menard-county,,l,109
2701,Midland County,midland-county,,l,109
2702,Milam County,milam-county,,l,109
2703,Mills County,mills-county,,l,109
2704,Mitchell County,mitchell-county,,l,109
2705,Montague County,montague-county,,l,109
2706,Moore County,moore-county,,l,109
2707,Morris County,morris-county,,l,109
2708,Motley County,motley-county,,l,109
2709,Nacogdoches County,nacogdoches-county,,l,109
2710,Navarro County,navarro-county,,l,109
2711,Newton County,newton-county,,l,109
2712,Nolan County,nolan-county,,l,109
2713,Nueces County,nueces-county,,l,109
2714,Ochiltree County,ochiltree-county,,l,109
2715,Oldham County,oldham-county,,l,109
2716,Palo Pinto County,palo-pinto-county,,l,109
2717,Panola County,panola-county,,l,109
2718,Parker County,parker-county,,l,109
2719,Parmer County,parmer-county,,l,109
2720,Pecos County,pecos-county,,l,109
2721,Polk County,polk-county,,l,109
2722,Potter County,potter-county,,l,109
2723,Presidio County,presidio-county,,l,109
2724,Rains County,rains-county,,l,109
2725,Randall County,randall-county,,l,109
2726,Reagan County,reagan-county,,l,109
2727,Real County,real-county,,l,109
2728,Red River County,red-river-county,,l,109
2729,Reeves County,reeves-county,,l,109
2730,Refugio County,refugio-county,,l,109
2731,Roberts County,roberts-county,,l,109
2732,Robertson County,robertson-county,,l,109
2733,Rockwall County,rockwall-county,,l,109
2734,Runnels County,runnels-county,,l,109
2735,Rusk County,rusk-county,,l,109
2736,Sabine County,sabine-county,,l,109
2737,San Augustine County,san-augustine-county,,l,109
2738,San Jacinto County,san-jacinto-county,,l,109
2739,San Patricio County,san-patricio-county,,l,109
2740,San Saba County,san-saba-county,,l,109
2741,Schleicher County,schleicher-county,,l,109
2742,Scurry County,scurry-county,,l,109
2743,Shackelford County,shackelford-county,,l,109
2744,Shelby County,shelby-county,,l,109
2745,Sherman County,sherman-county,,l,109
2746,Smith County,smith-county,,l,109
2747,Somervell County,somervell-county,,l,109
2748,Starr County,starr-county,,l,109
2749,Stephens County,stephens-county,,l,109
2750,Sterling County,sterling-county,,l,109
2751,Stonewall County,stonewall-county,,l,109
2752,Sutton County,sutton-county,,l,109
2753,Swisher County,swisher-county,,l,109
2754,Tarrant County,tarrant-county,,l,109
2755,Taylor County,taylor-county,,l,109
2756,Terrell County,terrell-county,,l,109
2757,Terry County,terry-county,,l,109
2758,Throckmorton County,throckmorton-county,,l,109
2759,Titus County,titus-county,,l,109
2760,Tom Green County,tom-green-county,,l,109
2761,Travis County,travis-county,,l,109
2762,Trinity County,trinity-county,,l,109
2763,Tyler County,tyler-county,,l,109
2764,Upshur County,upshur-county,,l,109
2765,Upton County,upton-county,,l,109
2766,Uvalde County,uvalde-county,,l,109
2767,Val Verde County,val-verde-county,,l,109
2768,Van Zandt County,van-zandt-county,,l,109
2769,Victoria County,victoria-county,,l,109
2770,Walker County,walker-county,,l,109
2771,Waller County,waller-county,,l,109
2772,Ward County,ward-county,,l,109
2773,Washington County,washington-county,,l,109
2774,Webb County,webb-county,,l,109
2775,Wharton County,wharton-county,,l,109
2776,Wheeler County,wheeler-county,,l,109
2777,Wichita County,wichita-county,,l,109
2778,Wilbarger County,wilbarger-county,,l,109
2779,Willacy County,willacy-county,,l,109
2780,Williamson County,williamson-county,,l,109
2781,Wilson County,wilson-county,,l,109
2782,Winkler County,winkler-county,,l,109
2783,Wise County,wise-county,,l,109
2784,Wood County,wood-county,,l,109
2785,Yoakum County,yoakum-county,,l,109
2786,Young County,young-county,,l,109
2787,Zapata County,zapata-county,,l,109
2788,Zavala County,zavala-county,,l,109
2789,Abilene,abilene,,l,109
2790,Alamo,alamo,,l,109
2791,Alamo Heights,alamo-heights,,l,109
2792,Alice,alice,,l,109
2793,Allen,allen,,l,109
2794,Alpine,alpine,,l,109
2795,Alvarado,alvarado,,l,109
2796,Alvin,alvin,,l,109
2797,Amarillo,amarillo,,l,109
2798,Andrews,andrews,,l,109
2799,Angleton,angleton,,l,109
2800,Argyle,argyle,,l,109
2801,Azle,azle,,l,109
2802,Balch Springs,balch-springs,,l,109
2803,Bastrop,bastrop,,l,109
2804,Bay City,bay-city,,l,109
2805,Baytown,baytown,,l,109
2806,Beaumont,beaumont,,l,109
2807,Bellaire,bellaire,,l,109
2808,Belton,belton,,l,109
2809,Benbrook,benbrook,,l,109
2810,Big Spring,big-spring,,l,109
2811,Boerne,boerne,,l,109
2812,Brenham,brenham,,l,109
2813,Bridgeport,bridgeport,,l,109
2814,Brownfield,brownfield,,l,109
2815,Brownsville,brownsville,,l,109
2816,Brownwood,brownwood,,l,109
2817,Bryan,bryan,,l,109
2818,Bulverde,bulverde,,l,109
2819,Burkburnett,burkburnett,,l,109
2820,Burleson,burleson,,l,109
2821,Burnet,burnet,,l,109
2822,Canyon,canyon,,l,109
2823,Carrollton,carrollton,,l,109
2824,Carthage,carthage,,l,109
2825,Cedar Hill,cedar-hill,,l,109
2826,Cedar Park,cedar-park,,l,109
2827,Cleburne,cleburne,,l,109
2828,Clute,clute,,l,109
2829,College Station,college-station,,l,109
2830,Colleyville,colleyville,,l,109
2831,Columbus,columbus,,l,109
2832,Conroe,conroe,,l,109
2833,Converse,converse,,l,109
2834,Coppell,coppell,,l,109
2835,Copperas Cove,copperas-cove,,l,109
2836,Corinth,corinth,,l,109
2837,Corpus Christi,corpus-christi,,l,109
2838,Corsicana,corsicana,,l,109
2839,Crockett,crockett,,l,109
2840,Crowley,crowley,,l,109
2841,Deer Park,deer-park,,l,109
2842,Del Rio,del-rio,,l,109
2843,Denison,denison,,l,109
2844,Denton,denton,,l,109
2845,Desoto,desoto,,l,109
2846,Devine,devine,,l,109
2847,Dickinson,dickinson,,l,109
2848,Donna,donna,,l,109
2849,Dumas,dumas,,l,109
2850,Duncanville,duncanville,,l,109
2851,Eagle Pass,eagle-pass,,l,109
2852,Edinburg,edinburg,,l,109
2853,El Campo,el-campo,,l,109
2854,Ennis,ennis,,l,109
2855,Euless,euless,,l,109
2856,Farmers Branch,farmers-branch,,l,109
2857,Flower Mound,flower-mound,,l,109
2858,Fort Stockton,fort-stockton,,l,109
2859,Fredericksburg,fredericksburg,,l,109
2860,Freeport,freeport,,l,109
2861,Friendswood,friendswood,,l,109
2862,Frisco,frisco,,l,109
2863,Gainesville,gainesville,,l,109
2864,Galveston,galveston,,l,109
2865,Garden Ridge,garden-ridge,,l,109
2866,Garland,garland,,l,109
2867,Gatesville,gatesville,,l,109
2868,Georgetown,georgetown,,l,109
2869,Gonzales,gonzales,,l,109
2870,Granbury,granbury,,l,109
2871,Grand Prairie,grand-prairie,,l,109
2872,Granite Shoals,granite-shoals,,l,109
2873,Grapevine,grapevine,,l,109
2874,Greenville,greenville,,l,109
2875,Haltom City,haltom-city,,l,109
2876,Hamilton,hamilton,,l,109
2877,Harker Heights,harker-heights,,l,109
2878,Harlingen,harlingen,,l,109
2879,Hearne,hearne,,l,109
2880,Henderson,henderson,,l,109
2881,Hewitt,hewitt,,l,109
2882,Highland Park,highland-park,,l,109
2883,Highland Village,highland-village,,l,109
2884,Humble,humble,,l,109
2885,Hunters Creek Village,hunters-creek-village,,l,109
2886,Huntsville,huntsville,,l,109
2887,Irving,irving,,l,109
2888,Jacksonville,jacksonville,,l,109
2889,Jasper,jasper,,l,109
2890,Jersey Village,jersey-village,,l,109
2891,Katy,katy,,l,109
2892,Kemah,kemah,,l,109
2893,Kennedale,kennedale,,l,109
2894,Kerrville,kerrville,,l,109
2895,Killeen,killeen,,l,109
2896,Kingsville,kingsville,,l,109
2897,Krum,krum,,l,109
2898,Kyle,kyle,,l,109
2899,La Grange,la-grange,,l,109
2900,La Porte,la-porte,,l,109
2901,Lacy Lakeview,lacy-lakeview,,l,109
2902,Lago Vista,lago-vista,,l,109
2903,Lake Jackson,lake-jackson,,l,109
2904,Lakeway,lakeway,,l,109
2905,Lamesa,lamesa,,l,109
2906,Lampasas,lampasas,,l,109
2907,Lancaster,lancaster,,l,109
2908,Laredo,laredo,,l,109
2909,League City,league-city,,l,109
2910,Leander,leander,,l,109
2911,Leon Valley,leon-valley,,l,109
2912,Levelland,levelland,,l,109
2913,Lewisville,lewisville,,l,109
2914,Littlefield,littlefield,,l,109
2915,Live Oak,live-oak,,l,109
2916,Lockhart,lockhart,,l,109
2917,Longview,longview,,l,109
2918,Lowry Crossing,lowry-crossing,,l,109
2919,Lubbock,lubbock,,l,109
2920,Lucas,lucas,,l,109
2921,Lufkin,lufkin,,l,109
2922,Mansfield,mansfield,,l,109
2923,Manvel,manvel,,l,109
2924,Marble Falls,marble-falls,,l,109
2925,Marshall,marshall,,l,109
2926,McKinney,mckinney,,l,109
2927,Mesquite,mesquite,,l,109
2928,Midland,midland,,l,109
2929,Midlothian,midlothian,,l,109
2930,Mission,mission,,l,109
2931,Missouri City,missouri-city,,l,109
2932,Mount Pleasant,mount-pleasant,,l,109
2933,Muleshoe,muleshoe,,l,109
2934,Murphy,murphy,,l,109
2935,Nacogdoches,nacogdoches,,l,109
2936,Nassau Bay,nassau-bay,,l,109
2937,New Braunfels,new-braunfels,,l,109
2938,Newark,newark,,l,109
2939,Newton,newton,,l,109
2940,North Richland Hills,north-richland-hills,,l,109
2941,Oak Ridge North,oak-ridge-north,,l,109
2942,Odessa,odessa,,l,109
2943,Orange,orange,,l,109
2944,Overton,overton,,l,109
2945,Palacios,palacios,,l,109
2946,Palestine,palestine,,l,109
2947,Pampa,pampa,,l,109
2948,Paris,paris,,l,109
2949,Pasadena,pasadena,,l,109
2950,Pearland,pearland,,l,109
2951,Perryton,perryton,,l,109
2952,Pflugerville,pflugerville,,l,109
2953,Plainview,plainview,,l,109
2954,Plano,plano,,l,109
2955,Port Aransas,port-aransas,,l,109
2956,Port Arthur,port-arthur,,l,109
2957,Port Lavaca,port-lavaca,,l,109
2958,Portland,portland,,l,109
2959,Richardson,richardson,,l,109
2960,Richland Hills,richland-hills,,l,109
2961,Ridge City,ridge-city,,l,109
2962,Rio Grande City,rio-grande-city,,l,109
2963,River Oaks,river-oaks,,l,109
2964,Rockport,rockport,,l,109
2965,Rockwall,rockwall,,l,109
2966,Rosenberg,rosenberg,,l,109
2967,Round Rock,round-rock,,l,109
2968,Rowlett,rowlett,,l,109
2969,Royse City,royse-city,,l,109
2970,Rusk,rusk,,l,109
2971,Sachse,sachse,,l,109
2972,Saginaw,saginaw,,l,109
2973,San Angelo,san-angelo,,l,109
2974,San Benito,san-benito,,l,109
2975,San Marcos,san-marcos,,l,109
2976,San Saba,san-saba,,l,109
2977,Santa Fe,santa-fe,,l,109
2978,Schertz,schertz,,l,109
2979,Seabrook,seabrook,,l,109
2980,Sealy,sealy,,l,109
2981,Seguin,seguin,,l,109
2982,Selma,selma,,l,109
2983,Seymour,seymour,,l,109
2984,Shenandoah,shenandoah,,l,109
2985,Sherman,sherman,,l,109
2986,Smithville,smithville,,l,109
2987,Snyder,snyder,,l,109
2988,Socorro,socorro,,l,109
2989,Sonora,sonora,,l,109
2990,Southlake,southlake,,l,109
2991,Southside Place,southside-place,,l,109
2992,Spring Valley,spring-valley,,l,109
2993,Stafford,stafford,,l,109
2994,Stephenville,stephenville,,l,109
2995,Sugar Land,sugar-land,,l,109
2996,Sulphur Springs,sulphur-springs,,l,109
2997,Sweeny,sweeny,,l,109
2998,Tahoka,tahoka,,l,109
2999,Taylor,taylor,,l,109
3000,Temple,temple,,l,109
3001,Terrell,terrell,,l,109
3002,Texarkana,texarkana,,l,109
3003,Texas City,texas-city,,l,109
3004,The Colony,the-colony,,l,109
3005,The Woodlands,the-woodlands,,l,109
3006,Tomball,tomball,,l,109
3007,Tyler,tyler,,l,109
3008,Universal City,universal-city,,l,109
3009,University Park,university-park,,l,109
3010,Victoria,victoria,,l,109
3011,Waco,waco,,l,109
3012,Watauga,watauga,,l,109
3013,Waxahachie,waxahachie,,l,109
3014,Weatherford,weatherford,,l,109
3015,Webster,webster,,l,109
3016,Weslaco,weslaco,,l,109
3017,West Columbia,west-columbia,,l,109
3018,West Lake Hills,west-lake-hills,,l,109
3019,West Orange,west-orange,,l,109
3020,West University Place,west-university-place,,l,109
3021,Weston,weston,,l,109
3022,Wharton,wharton,,l,109
3023,White Settlement,white-settlement,,l,109
3024,Wichita Falls,wichita-falls,,l,109
3025,Willow Park,willow-park,,l,109
3026,Windcrest,windcrest,,l,109
3027,Wylie,wylie,,l,109
3028,Yoakum,yoakum,,l,109
3029,Alpine County,alpine-county,,l,52
3030,Amador County,amador-county,,l,52
3031,Butte County,butte-county,,l,52
3032,Calaveras Country,calaveras-country,,l,52
3033,Colusa County,colusa-county,,l,52
3034,Contra Costa County,contra-costa-county,,l,52
3035,Del Norte County,del-norte-county,,l,52
3036,El Dorado County,el-dorado-county,,l,52
3037,Fresno County,fresno-county,,l,52
3038,Glenn County,glenn-county,,l,52
3039,Humboldt County,humboldt-county,,l,52
3040,Imperial County,imperial-county,,l,52
3041,Inyo County,inyo-county,,l,52
3042,Kern County,kern-county,,l,52
3043,Kings County,kings-county,,l,52
3044,Lake County,lake-county,,l,52
3045,Lassen County,lassen-county,,l,52
3046,Madera County,madera-county,,l,52
3047,Marin County,marin-county,,l,52
3048,Mariposa County,mariposa-county,,l,52
3049,Mendocino County,mendocino-county,,l,52
3050,Merced County,merced-county,,l,52
3051,Modoc County,modoc-county,,l,52
3052,Mono County,mono-county,,l,52
3053,Monterey County,monterey-county,,l,52
3054,Napa County,napa-county,,l,52
3055,Nevada County,nevada-county,,l,52
3056,Placer County,placer-county,,l,52
3057,Plumas County,plumas-county,,l,52
3058,Riverside County,riverside-county,,l,52
3059,San Benito County,san-benito-county,,l,52
3060,San Bernardino County,san-bernardino-county,,l,52
3061,San Francisco City and County,san-francisco-city-and-county,,l,52
3062,San Joaquin County,san-joaquin-county,,l,52
3063,San Luis Obispo County,san-luis-obispo-county,,l,52
3064,San Mateo County,san-mateo-county,,l,52
3065,Santa Barbara County,santa-barbara-county,,l,52
3066,Santa Cruz County,santa-cruz-county,,l,52
3067,Shasta County,shasta-county,,l,52
3068,Sierra County,sierra-county,,l,52
3069,Siskiyou County,siskiyou-county,,l,52
3070,Solano County,solano-county,,l,52
3071,Sonoma County,sonoma-county,,l,52
3072,Stanislaus County,stanislaus-county,,l,52
3073,Sutter County,sutter-county,,l,52
3074,Tehama County,tehama-county,,l,52
3075,Trinity County,trinity-county,,l,52
3076,Tulare County,tulare-county,,l,52
3077,Tuolumne County,tuolumne-county,,l,52
3078,Yolo County,yolo-county,,l,52
3079,Yuba County,yuba-county,,l,52
3080,Adelanto,adelanto,,l,52
3081,Agoura Hills,agoura-hills,,l,52
3082,Alameda,alameda,,l,52
3083,Albany,albany,,l,52
3084,Alhambra,alhambra,,l,52
3085,Aliso Viejo,aliso-viejo,,l,52
3086,Alturas,alturas,,l,52
3087,Amador,amador,,l,52
3088,American Canyon,american-canyon,,l,52
3089,Anderson,anderson,,l,52
3090,Angels Camp,angels-camp,,l,52
3091,Antioch,antioch,,l,52
3092,Apple Valley,apple-valley,,l,52
3093,Arcadia,arcadia,,l,52
3094,Arcata,arcata,,l,52
3095,Arroyo Grande,arroyo-grande,,l,52
3096,Artesia,artesia,,l,52
3097,Arvin,arvin,,l,52
3098,Atascadero,atascadero,,l,52
3099,Atherton,atherton,,l,52
3100,Atwater,atwater,,l,52
3101,Auburn,auburn,,l,52
3102,Avalon,avalon,,l,52
3103,Avenal,avenal,,l,52
3104,Azusa,azusa,,l,52
3105,Bakersfield,bakersfield,,l,52
3106,Baldwin Park,baldwin-park,,l,52
3107,Banning,banning,,l,52
3108,Barstow,barstow,,l,52
3109,Beaumont,beaumont,,l,52
3110,Bell,bell,,l,52
3111,Bell Gardens,bell-gardens,,l,52
3112,Bellflower,bellflower,,l,52
3113,Belmont,belmont,,l,52
3114,Belvedere,belvedere,,l,52
3115,Benicia,benicia,,l,52
3116,Beverly Hills,beverly-hills,,l,52
3117,Big Bear Lake,big-bear-lake,,l,52
3118,Biggs,biggs,,l,52
3119,Bishop,bishop,,l,52
3120,Blue Lake,blue-lake,,l,52
3121,Blythe,blythe,,l,52
3122,Bradbury,bradbury,,l,52
3123,Brawley,brawley,,l,52
3124,Brea,brea,,l,52
3125,Brentwood,brentwood,,l,52
3126,Brisbane,brisbane,,l,52
3127,Buellton,buellton,,l,52
3128,Buena Park,buena-park,,l,52
3129,Burbank,burbank,,l,52
3130,Burlingame,burlingame,,l,52
3131,Calabasas,calabasas,,l,52
3132,Calexico,calexico,,l,52
3133,Calimesa,calimesa,,l,52
3134,Calipatria,calipatria,,l,52
3135,Calistoga,calistoga,,l,52
3136,Camarillo,camarillo,,l,52
3137,Campbell,campbell,,l,52
3138,Canyon Lake,canyon-lake,,l,52
3139,Capitola,capitola,,l,52
3140,Carmel By The Sea,carmel-by-the-sea,,l,52
3141,Carpinteria,carpinteria,,l,52
3142,Carson,carson,,l,52
3143,Cathedral City,cathedral-city,,l,52
3144,Ceres,ceres,,l,52
3145,Cerritos,cerritos,,l,52
3146,Chico,chico,,l,52
3147,Chino,chino,,l,52
3148,Chino Hills,chino-hills,,l,52
3149,Chowchilla,chowchilla,,l,52
3150,Citrus Heights,citrus-heights,,l,52
3151,Claremont,claremont,,l,52
3152,Clayton,clayton,,l,52
3153,Clearlake,clearlake,,l,52
3154,Cloverdale,cloverdale,,l,52
3155,Clovis,clovis,,l,52
3156,Coachella,coachella,,l,52
